StartDate,Duration (in seconds),ResponseId,LocationLatitude,LocationLongitude,Q1,Q1_6_TEXT,school_selected,school_other,Q3,Q4,Q4_12_TEXT,Q5,Q5_8_TEXT,Q6,Q7,Q8,Q8_4_TEXT,Q9,Q9_6_TEXT,has_library,Q11,Q13,Q14,Q15,Q16,Q16_3_TEXT,Q17,Q18,Q18_3_TEXT,Q12,Q19,Q20,lantern_group,Q22,Q22_7_TEXT,Q23,Q24,Q24_3_TEXT,Q25,Q25_8_TEXT,Q26,Q27,Q28,Q28_18_TEXT,Q29,Q29_5_TEXT,Q30,menstrual_kit,Q32,Q33,Q33_5_TEXT,Q34,Q34_3_TEXT,Q35,Q35_4_TEXT,has_computers,Q37,Q37_9_TEXT,Q38,Q38_7_TEXT,Q39,Q40,Q40_4_TEXT,Q41,Q41_9_TEXT,Q42,Q43,school_name
9/16/2025 4:14:41,133,R_oI1xVIo9jJWPcqw,6.22989,-0.055755,Richard,NA,Yonguase M/A Basic School,NA,Female,15,NA,JHS Form 3,NA,Yes,1-2 times,Hands-on learning,NA,Missing parts,NA,Yes,NA,Teacher brings books,1-2 times a week,I do not know,"I like to read books,I like to learn new words",NA,The books are not many for all of us,NA,NA,NA,Yes,NA,Yes,5,NA,"I am not currently a leader, but I was in the past",I enjoy the responsibility,NA,Every day,NA,NA,I have been able to improve on my reading,Broken lanterns,NA,NA,NA,Yes,Yes,Sometimes,"I have learned more about my body and cycle,I no longer miss school because of my period,I feel more confident and comfortable when I have my period",NA,The reusable pads feel uncomfortable,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yonguase
9/16/2025 4:36:13,319,R_eMGQc4GCmjeaMtk,6.23106,-0.05769,Richard,NA,Yonguase M/A Basic School,NA,Female,12,NA,JHS Form 1,NA,Yes,1-2 times,"Hands-on learning,Help to understand confusing concepts,Enjoyable to play with",NA,"Missing parts,Not enough kits",NA,Yes,NA,Teacher brings books,Less than once a week,I do not know,"I like to read books,I like to learn new words",NA,The books at the library is not many for.,NA,NA,NA,Yes,NA,Yes,5,NA,"No, I have never been a lantern leader",NA,NA,4 x per week,NA,NA,To be able to learn at home. I also able to complete my homework because even when it get dark am able to use the lantern,Other:,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yonguase
9/16/2025 4:47:32,211,R_b8fHJhZkgWlYUaG,6.230952,-0.057699,Richard,NA,Yonguase M/A Basic School,NA,Female,12,NA,Class 5,NA,Yes,1-2 times,"Hands-on learning,Help to understand confusing concepts,Enjoyable to play with",NA,"Not allowed to use with freedom,Not enough kits",NA,Yes,NA,Teacher brings books,I have never visited,I do not know,"I like to read books,I like to learn new words",NA,The books at the library at not many,NA,NA,NA,Yes,NA,Yes,5,NA,"I am not currently a leader, but I was in the past",I find it difficult,NA,5 x per week,NA,NA,I am able to learn even after school,Other:,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yonguase
9/16/2025 4:33:47,144,R_97dbXHZ5qyPzjlt,6.231143,-0.05758,Richard,NA,Yonguase M/A Basic School,NA,Male,12,NA,JHS Form 1,NA,Yes,1-2 times,"Hands-on learning,Help to understand confusing concepts",NA,"Missing parts,Not enough kits",NA,Yes,NA,Teacher brings books,I have never visited,I do not know,Other:,NA,More books at the library,NA,NA,NA,Yes,NA,Yes,3,NA,"No, I have never been a lantern leader",NA,NA,Every day,NA,NA,I learn at home and also do my home work. My group members help when I need help,Other:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yonguase
9/16/2025 8:10:37,118,R_13MP7DRpANJaRxt,6.177294,-0.203536,Richard,NA,Akeyermanteng,NA,Male,15,NA,JHS Form 2,NA,Yes,1-2 times,"Help to understand confusing concepts,Enjoyable to play with",NA,"Missing parts,Not enough kits",NA,No,"No, I have no access to reading materials",NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,Yes,3,NA,"I am not currently a leader, but I was in the past","I find it stressful,I find it difficult,I enjoy the responsibility",NA,5 x per week,NA,NA,I am able to have friends to learn with.,Other:,NA,NA,NA,Yes,Yes,Always,"I have learned more about my body and cycle,I no longer miss school because of my period,I feel more confident and comfortable when I have my period",NA,I have no challenges with the kit,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Akyeremanteng
9/16/2025 8:03:59,155,R_bBFNaSndvHh483G,6.175919,-0.202594,Richard,NA,Akeyermanteng,NA,Male,13,NA,JHS Form 1,NA,Yes,1-2 times,"Hands-on learning,Help to understand confusing concepts,Enjoyable to play with",NA,"Missing parts,Not enough kits",NA,No,"No, I have no access to reading materials",NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,Yes,6,NA,"Yes, I am a lantern leader right now",I enjoy the responsibility,NA,4 x per week,NA,"Yes, asked verbally",I am able to have other students come over so we learn together. I also enjoy reading after school,Broken lanterns,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Akyeremanteng
9/16/2025 8:06:36,107,R_9kAQbPehJ1IXsyC,6.176511,-0.202999,Richard,NA,Akeyermanteng,NA,Female,14,NA,JHS Form 1,NA,Yes,3-4 times,"Hands-on learning,Help to understand confusing concepts,Enjoyable to play with",NA,Not enough kits,NA,No,"No, I have no access to reading materials",NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,Yes,5,NA,"I am not currently a leader, but I was in the past",I find it difficult,NA,Every day,NA,NA,I am able to do my homework even when it’s dark because of the lantern,Other:,NA,NA,NA,Yes,Yes,Sometimes,"I have learned more about my body and cycle,I no longer miss school because of my period,I feel more confident and comfortable when I have my period",NA,The pads and underwear are difficult to clean,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Akyeremanteng
9/16/2025 8:08:25,129,R_n3iXRlSLz8kL4eS,6.17675,-0.203163,Richard,NA,Akeyermanteng,NA,Male,15,NA,JHS Form 2,NA,Yes,1-2 times,Enjoyable to play with,NA,Not enough kits,NA,No,"Yes, I have access to books",Never,NA,NA,NA,NA,NA,Other:,NA,Friends and family members,Yes,NA,Yes,5,NA,"No, I have never been a lantern leader",NA,NA,5 x per week,NA,NA,Very useful to use for night studies,Other:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Akyeremanteng
9/16/2025 7:59:34,82,R_lQ1l1Fs1IHlesJ1,6.171876,-0.199824,Richard,NA,Akeyermanteng,NA,Female,11,NA,Class 5,NA,No,NA,NA,NA,NA,NA,I do not know,"Yes, I have access to books",Never,NA,NA,NA,NA,NA,Other:,NA,My family members,Yes,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Never assigned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Akyeremanteng
9/16/2025 8:01:00,112,R_j8eOCTtevwVihUw,6.173457,-0.200907,Richard,NA,Akeyermanteng,NA,Male,13,NA,Class 6,NA,Yes,1-2 times,Help to understand confusing concepts,NA,"Not allowed to use with freedom,Not enough kits",NA,No,"No, I have no access to reading materials",NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,Yes,3,NA,"No, I have never been a lantern leader",NA,NA,Every day,NA,NA,Help me learn and do my homework during the night. Before I was using touch light but everyone in the house want to use for other purposes,Other:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Akyeremanteng
9/16/2025 7:58:13,79,R_1wu3C9S6UNPkh9y,6.170902,-0.199157,Richard,NA,Akeyermanteng,NA,Male,10,NA,Class 5,NA,Yes,1-2 times,Help to understand confusing concepts,NA,"Missing parts,Not allowed to use with freedom",NA,No,"No, I have no access to reading materials",NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,Yes,3,NA,"No, I have never been a lantern leader",NA,NA,3 x per week,NA,NA,Help me study after school,Broken lanterns,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Akyeremanteng
9/16/2025 8:02:54,64,R_co9OYVCF89hOsiT,6.174097,-0.201346,Richard,NA,Akeyermanteng,NA,Female,13,NA,Class 6,NA,Yes,1-2 times,Help to understand confusing concepts,NA,Not enough kits,NA,No,"No, I have no access to reading materials",NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parents won't allow,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Akyeremanteng
9/16/2025 5:19:03,318,R_8E1cAlVwKFTmZE3,5.820151,0.629775,Alex,NA,Pediatorkope,NA,Male,16,NA,JHS Form 3,NA,Yes,More than 5 times,"Hands-on learning,Help to understand confusing concepts,Enjoyable to play with",NA,Other:,N/A,Yes,NA,With class,More than 3 times a week,No,"I like to read books,I like to learn new words,Other:",New words and meaning,NA,NA,NA,NA,Yes,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Other:,The community has light,No,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2 times a week,NA,"ICT,Science",NA,Never,I am not allowed to by the teachers,NA,"Gone on the RACHEL website,Played a game,Watched a video,Looked at pictures,Explored a website",NA,All,N/A,Pediatorkope
9/16/2025 7:35:13,682,R_orQwUGFnbx9I6f3,5.797593,0.654422,Alex,NA,Alorkpem,NA,Female,15,NA,JHS Form 3,NA,Yes,1-2 times,"Hands-on learning,Help to understand confusing concepts,Enjoyable to play with",NA,Missing parts,NA,No,"Yes, I have access to books","With class,On my own,Teacher brings books",I have never visited,No,"I like to read books,I like to learn new words",NA,N/A,NA,NA,Text books from teachers,Yes,NA,Yes,3,NA,"I am not currently a leader, but I was in the past","I find it stressful,I enjoy the responsibility",NA,2 x per week,NA,NA,It helps us to learn and do our homework,Other:,N/A,NA,NA,Yes,Yes,Never,"I have learned more about my body and cycle,I no longer miss school because of my period",NA,I have no challenges with the kit,NA,NA,NA,Yes,4 times a week,NA,"ICT,Science",NA,Sometimes,NA,NA,"Gone on the RACHEL website,Played a game,Watched a video,Looked at pictures",NA,Like watching videos,N/A,Alorkpem Island
9/16/2025 7:26:17,525,R_9gJCDdcVX34pNeM,5.797591,0.654474,Alex,NA,Alorkpem,NA,Male,11,NA,Class 5,NA,No,NA,NA,NA,NA,NA,No,"Yes, I have access to books",Never,NA,NA,NA,NA,NA,I am not permitted to,NA,Family,Yes,NA,Yes,4,NA,"No, I have never been a lantern leader",NA,NA,3 x per week,NA,NA,"Am always, when am studying",Bad battery life,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,Yes,1 time a week,NA,"ICT,Typing",NA,Never,I am not allowed to by the teachers,NA,"Gone on the RACHEL website,Played a game,Looked at pictures",NA,Mouse,N/A,Alorkpem Island
9/16/2025 4:30:33,567,R_16LqS2EMXhJS7xK,5.819929,0.629023,Other:,Vincent,Pediatorkope,NA,Female,13,NA,Class 6,NA,Yes,1-2 times,"Hands-on learning,Enjoyable to play with",NA,Not enough kits,NA,Yes,NA,With class,Less than once a week,No,I like to learn new words,NA,The words are difficult to pronounce,NA,NA,NA,Yes,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Other:,There is light in the community,Yes,No,NA,NA,NA,NA,NA,Disposable pad,NA,Yes,1 time a week,NA,ICT,NA,Never,I am not allowed to by the teachers,NA,Watched a video,NA,The videos and games,Turning it on,Pediatorkope
9/16/2025 8:05:24,403,R_04iJzNNOykcMN1R,5.797568,0.654398,Alex,NA,Alorkpem,NA,Male,15,NA,JHS Form 2,NA,Yes,1-2 times,"Hands-on learning,Enjoyable to play with",NA,Not enough kits,NA,No,"Yes, I have access to books",Never,NA,NA,NA,NA,NA,I am not permitted to,NA,Teachers,Yes,NA,Yes,3,NA,"No, I have never been a lantern leader",NA,NA,4 x per week,NA,NA,It help me prepare for exams,Other:,N/A,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,Yes,3 times a week,NA,"ICT,Mathematics,Science",NA,Never,I am not allowed to by the teachers,NA,"Gone on the RACHEL website,Played a game,Watched a video,Looked at pictures",NA,Everything,N/A,Alorkpem Island
9/16/2025 7:47:50,429,R_busTQGiAunm54dy,5.797625,0.654476,Alex,NA,Alorkpem,NA,Male,17,NA,JHS Form 3,NA,Yes,1-2 times,"Hands-on learning,Help to understand confusing concepts,Enjoyable to play with",NA,"Missing parts,Not enough kits",NA,No,"Yes, I have access to books",Never,NA,NA,NA,NA,NA,Other:,N/A,Textbook from Teachers,Yes,NA,Yes,3,NA,"No, I have never been a lantern leader",NA,NA,2 x per week,NA,NA,It helps me to do my homework,Other:,N/A,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2 times a week,NA,"ICT,Mathematics,Science",NA,Sometimes,NA,NA,"Used Excel/Word/other installed programs,Gone on the RACHEL website,Watched a video",NA,Typing and using the mouse,N/A,Alorkpem Island
9/16/2025 7:55:02,619,R_mv6ux5NmT3ptKPT,5.797496,0.654347,Alex,NA,Alorkpem,NA,Female,16,NA,JHS Form 2,NA,Yes,1-2 times,"Hands-on learning,Help to understand confusing concepts,Enjoyable to play with",NA,"Missing parts,Hard to understand",NA,No,"Yes, I have access to books",Never,NA,NA,NA,NA,NA,Other:,N/A,Teachers,Yes,NA,Yes,3,NA,"Yes, I am a lantern leader right now",I enjoy the responsibility,NA,3 x per week,NA,"Yes, asked verbally",It help me in doing my homework,Other:,N\A,NA,NA,Yes,Yes,Always,"I have learned more about my body and cycle,I no longer miss school because of my period,I feel more confident and comfortable when I have my period",NA,I have no challenges with the kit,NA,NA,NA,Yes,2 times a week,NA,"ICT,Mathematics,Science",NA,Never,I am not allowed to by the teachers,NA,"Used Excel/Word/other installed programs,Gone on the RACHEL website",NA,The mouse,N/A,Alorkpem Island
9/16/2025 4:56:46,446,R_iPRvhBjXXiDFsik,5.820013,0.629272,Other:,Vincent,Pediatorkope,NA,Male,16,NA,Class 5,NA,Yes,1-2 times,"Hands-on learning,Enjoyable to play with",NA,Hard to understand,NA,Yes,NA,With class,1-2 times a week,No,I like to read books,NA,I can’t read properly,NA,NA,NA,Yes,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Other:,There is light in the community,No,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2 times a week,NA,"ICT,Typing,Science,Reading",NA,Often,NA,NA,"Played a game,Watched a video,Looked at pictures,Explored a website",NA,Watch videos,N/A,Pediatorkope
9/16/2025 7:18:12,275,R_3Xz4MKshroMfU8q,5.795373,0.652408,Alex,NA,Alorkpem,NA,Male,11,NA,Class 6,NA,No,NA,NA,NA,NA,NA,I do not know,"No, I have no access to reading materials",NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,Yes,1 time a week,NA,"ICT,Typing",NA,Never,I am not allowed to by the teachers,NA,"Used Excel/Word/other installed programs,Gone on the RACHEL website,Watched a video,Explored a website",NA,Everything,N/A,Alorkpem Island
9/16/2025 5:24:28,515,R_mGqlGxxrL1xOcE0,5.820153,0.629776,Alex,NA,Pediatorkope,NA,Female,13,NA,JHS Form 2,NA,Yes,1-2 times,"Hands-on learning,Enjoyable to play with",NA,Hard to understand,NA,Yes,NA,"With class,On my own",1-2 times a week,No,"I like to read books,I like to learn new words",NA,N/A,NA,NA,NA,Yes,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Other:,There is light in the community,Yes,Yes,Always,"I have learned more about my body and cycle,I no longer miss school because of my period",NA,The reusable pads feel uncomfortable,NA,NA,NA,Yes,2 times a week,NA,"ICT,Typing,Science",NA,Never,I am not allowed to by the teachers,NA,"Played a game,Watched a video,Looked at pictures",NA,The use of the mouse and the videos,N/A,Pediatorkope
9/16/2025 5:40:17,556,R_at6xdf1Ayd9RI8m,5.82015,0.629768,Alex,NA,Pediatorkope,NA,Female,13,NA,JHS Form 1,NA,Yes,1-2 times,"Hands-on learning,Help to understand confusing concepts,Enjoyable to play with",NA,Other:,N/A,Yes,NA,With class,Less than once a week,No,I like to read books,NA,N/A,NA,NA,NA,Yes,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Always,"I have learned more about my body and cycle,I no longer miss school because of my period",NA,Other:,N/A,NA,NA,Yes,2 times a week,NA,"ICT,Typing",NA,Never,I am not allowed to by the teachers,NA,"Gone on the RACHEL website,Watched a video,Explored a website",NA,Every thing,N/A,Pediatorkope
9/16/2025 5:49:36,274,R_d98DJ5zHRQk6LZo,5.820151,0.629776,Alex,NA,Pediatorkope,NA,Male,14,NA,JHS Form 1,NA,No,NA,NA,NA,NA,NA,Yes,NA,With class,1-2 times a week,No,"I like to read books,I like to learn new words",NA,N/A,NA,NA,NA,Yes,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Group stopped,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,Yes,3 times a week,NA,"ICT,Typing,Reading",NA,Never,I am not allowed to by the teachers,NA,"Watched a video,Looked at pictures,Read a book",NA,Reading,N/A,Pediatorkope
9/16/2025 7:22:55,191,R_mq0GLCvyMTqkiJr,5.797574,0.65433,Alex,NA,Alorkpem,NA,Female,9,NA,Class 5,NA,No,NA,NA,NA,NA,NA,No,"No, I have no access to reading materials",NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,Yes,1 time a week,NA,ICT,NA,Never,I am not allowed to by the teachers,NA,"Played a game,Watched a video,Looked at pictures",NA,Mouse,N/A,Alorkpem Island
9/16/2025 5:33:13,416,R_n6MM9edIHSvm4KA,5.820152,0.629777,Alex,NA,Pediatorkope,NA,Male,16,NA,JHS Form 2,NA,Yes,1-2 times,"Hands-on learning,Help to understand confusing concepts",NA,Other:,N/A,Yes,NA,With class,Less than once a week,No,"I like to read books,I like to learn new words",NA,N/A,NA,NA,NA,Yes,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Other:,There is light in the community,No,NA,NA,NA,NA,NA,NA,NA,NA,Yes,1 time a week,NA,"ICT,Typing,Science",NA,Sometimes,NA,NA,"Gone on the RACHEL website,Played a game,Watched a video,Looked at pictures",NA,Everything,N/A,Pediatorkope
9/16/2025 8:12:12,358,R_6jc9NDNf7ZcCMR2,5.797661,0.65447,Alex,NA,Alorkpem,NA,Female,13,NA,JHS Form 1,NA,Yes,1-2 times,"Hands-on learning,Help to understand confusing concepts,Enjoyable to play with",NA,Other:,N/A,No,"Yes, I have access to books",Never,NA,NA,NA,NA,NA,Other:,N/A,Family,Yes,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Never assigned,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,Yes,3 times a week,NA,"ICT,Mathematics,Science",NA,Never,I am not allowed to by the teachers,NA,"Played a game,Watched a video,Read a book",NA,The keyboard,N/A,Alorkpem Island
9/16/2025 8:18:17,441,R_8T8l7iXd619ICUI,5.79738,0.654446,Alex,NA,Alorkpem,NA,Male,14,NA,JHS Form 1,NA,Yes,1-2 times,"Hands-on learning,Help to understand confusing concepts,Enjoyable to play with",NA,Other:,N/A,No,"Yes, I have access to books",Never,NA,NA,NA,NA,NA,Other:,N/A,Teachers,Yes,NA,Yes,2,NA,"I am not currently a leader, but I was in the past",I enjoy the responsibility,NA,2 x per week,NA,NA,It shine very well and it help me read,Other:,N/A,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,Yes,3 times a week,NA,"ICT,Typing,English,Science,Reading",NA,Never,I am not allowed to by the teachers,NA,"Used Excel/Word/other installed programs,Gone on the RACHEL website,Played a game,Read a book",NA,Every thing,N/A,Alorkpem Island
9/16/2025 4:41:10,375,R_ckf12Iws9svgccc,5.819877,0.628871,Other:,Vincent,Pediatorkope,NA,Male,17,NA,Class 6,NA,Yes,1-2 times,"Hands-on learning,Enjoyable to play with",NA,Not enough kits,NA,Yes,NA,With class,1-2 times a week,No,I like to learn new words,NA,No challenge,NA,NA,NA,Yes,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Other:,There is light in the community,No,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2 times a week,NA,"ICT,Typing,Reading",NA,Sometimes,NA,NA,"Played a game,Watched a video,Looked at pictures,Explored a website",NA,Game,N/A,Pediatorkope
9/16/2025 7:12:46,320,R_1kXiKyErDHwt8Cr,5.797594,0.654075,Alex,NA,Alorkpem,NA,Female,9,NA,Class 6,NA,No,NA,NA,NA,NA,NA,Yes,NA,With class,1-2 times a week,No,"I like to read books,I like to learn new words",NA,N/A,NA,NA,NA,Yes,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Never assigned,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2 times a week,NA,ICT,NA,Never,I am not allowed to by the teachers,NA,"Played a game,Watched a video",NA,Typing,N/A,Alorkpem Island
9/16/2025 5:04:24,870,R_0QzvlgBceSSB3kK,5.820137,0.629793,Other:,Vincent,Pediatorkope,NA,Female,14,NA,JHS Form 3,NA,Yes,1-2 times,Hands-on learning,NA,Not enough kits,NA,Yes,NA,With class,1-2 times a week,No,"I like to read books,I like to learn new words,Other:",Reading new story books,N/A,NA,NA,NA,Yes,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Other:,There is light in the community,No,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2 times a week,NA,"ICT,Typing,Reading",NA,Often,NA,NA,"Gone on the RACHEL website,Played a game,Watched a video,Looked at pictures",NA,Using the mouse,N/A,Pediatorkope
9/16/2025 4:47:58,522,R_boX1Gk32id4XbZP,5.82015,0.629744,Other:,Vincent,Pediatorkope,NA,Female,16,NA,Class 5,NA,No,NA,NA,NA,NA,NA,Yes,NA,With class,I have never visited,No,I like to read books,NA,It not accessible,NA,NA,NA,Yes,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Sometimes,"I have learned more about my body and cycle,I feel more confident and comfortable when I have my period",NA,"Not enough reusable pads to use during my period,The reusable pads feel uncomfortable,Not enough underwear to use during my period,I have no challenges with the kit",NA,NA,NA,Yes,1 time a week,NA,"ICT,Typing",NA,Often,NA,NA,"Watched a video,Looked at pictures,Read an article/web page,Read a book",NA,Every thing,N/A,Pediatorkope
9/17/2025 2:39:57,317,R_6r11mK4wOiaRHTw,5.951681,0.369856,Alex,NA,Amuyaokope,NA,Male,10,NA,Class 5,NA,Yes,1-2 times,"Hands-on learning,Help to understand confusing concepts,Enjoyable to play with",NA,"Not allowed to use with freedom,Not enough kits",NA,Yes,NA,On my own,More than 3 times a week,No,"I like to read books,I like to learn new words",NA,N/A,NA,NA,NA,Yes,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Group stopped,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2 times a week,NA,"ICT,Typing",NA,Never,I am not allowed to by the teachers,NA,"Gone on the RACHEL website,Played a game,Watched a video,Looked at pictures",NA,Playing Games,N/A,Amuyaokope
9/17/2025 2:45:34,289,R_jdeGbjlowrvj1un,5.952512,0.370579,Alex,NA,Amuyaokope,NA,Female,12,NA,Class 5,NA,Yes,1-2 times,"Hands-on learning,Enjoyable to play with",NA,Other:,N/A,Yes,NA,With class,I have never visited,No,I like to read books,NA,N/A,NA,NA,NA,Yes,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Group stopped,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,Yes,1 time a week,NA,"ICT,Typing",NA,Never,I have to go home after school to help my parents,NA,Watched a video,NA,The mouse,N/A,Amuyaokope
