StartDate,Duration (in seconds),ResponseId,LocationLatitude,LocationLongitude,Q1,Q1_4_TEXT,Q1.5,Q1.5_6_TEXT,school_name,Q2_69_TEXT,Q3,Q3_5_TEXT,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q18_5_TEXT,Q18_6_TEXT,Q19,Q19_7_TEXT,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q30,Q31_1,Q31_2,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q39_TEXT,Q40_1,Q81_1,Q81_2,Q81_3,Q38.5,Q38.5_4_TEXT,Q38.5.5,Q38.5.5_4_TEXT,Q79,Q79_3_TEXT,Q41,Q42,Q43,Q80,Q44,Q45,Q82,Q82_13_TEXT,update_date
2019-02-28 8:52:37,448,R_bVVtyAUPFuh3hnR,5.550201416,-0.2174072266,Richard,NA,NA,NA,Wekpeti Abresu,NA,"Routine Program Evaluation,Surveyor Team Visit,Project Update Visit",NA,NA,168,12,64,18,NA,64,7,NA,20,7,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,No,NA,No,"N/A- No lanterns are being reported lost, stolen, or broken",28,28,Yes,NA,NA,NA,Less than 1 time in a term,3- This describes our school a little bit,3- This describes our school a little bit,"No, they need a library",Yes,"Yes, another organization or the government has given them some","Yes, another organization or the government has given them something to provide clean water","No, this school needs more classrooms or an upgrade to their current buildings",No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maybe in the future,NA,NA,2019-02-28
2019-02-28 9:00:42,280,R_jtgPAMk5CbXIHea,5.550201416,-0.2174072266,Richard,NA,NA,NA,Madavunu,NA,"Routine Program Evaluation,Surveyor Team Visit,Project Update Visit",NA,1000,217,17,53,24,NA,37,17,NA,24,15,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,Yes,NA,No,"N/A- No lanterns are being reported lost, stolen, or broken",11,11,Yes,NA,NA,NA,Less than 1 time in a term,1- This does not describe our school,3- This describes our school a little bit,"No, they need a library",Yes,"Yes, another organization or the government has given them some","Yes, another organization or the government has given them something to provide clean water","Yes, they already had enough classrooms or another organization has provided them",Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maybe in the future,NA,NA,2019-02-28
2019-02-28 9:05:38,272,R_bJpkHkMiMNxLgiU,5.550201416,-0.2174072266,Richard,NA,NA,NA,Terhey,NA,"MGR Maintenance,Routine Program Evaluation,Surveyor Team Visit",NA,NA,207,12,57,10,NA,41,8,NA,26,8,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,Yes,NA,No,"N/A- No lanterns are being reported lost, stolen, or broken",8,8,Yes,NA,NA,NA,Less than 1 time in a term,1- This does not describe our school,3- This describes our school a little bit,"No, they need a library","No, they need a classroom block or building for their library","No, this school needs a toilet","No, this school needs a borehole or other clean water solution","No, this school needs more classrooms or an upgrade to their current buildings",Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No, they do not need anything or they need to work on their lantern program more.",NA,NA,2019-02-28
2019-03-21 5:43:57,316,R_6PffnywPhPlOl6r,7.125675,-0.676184,Richard,NA,NA,NA,TumTum,NA,"MGR Maintenance,Routine Program Evaluation,Surveyor Team Visit",NA,600,188,17,62,8,NA,34,0,NA,0,0,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,No,NA,No,"N/A- No lanterns are being reported lost, stolen, or broken",17 added 13 more,30,Yes,NA,NA,NA,1-2 times in a term,3- This describes our school a little bit,3- This describes our school a little bit,"No, they need a library",Yes,"Yes, another organization or the government has given them some","Yes, EPI has helped them get access to clean water","No, this school needs more classrooms or an upgrade to their current buildings",No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,2019-03-21
2019-03-25 3:39:54,335,R_4SzHoE7XKbui91c,5.550201416,-0.2174072266,Richard,NA,NA,NA,Essam Golden Sunbeam Montessori School,NA,"Routine Program Evaluation,Surveyor Team Visit,Project Update Visit",NA,NA,96,9,29,4,NA,11,0,NA,0,0,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,Yes,NA,No,"N/A- No lanterns are being reported lost, stolen, or broken",8,8,Yes,NA,NA,NA,Less than 1 time in a term,1- This does not describe our school,1- This does not describe our school,"Yes, another organization or the government has given them a library",N/A- this school already has a library,"Yes, another organization or the government has given them some","Yes, EPI has helped them get access to clean water","Yes, EPI has built enough classrooms for them to use",No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maybe in the future,NA,NA,2019-03-25
2019-03-20 1:55:52,763,R_15w7Iefzd8d5f4q,7.019192,-1.1178,Richard,NA,NA,NA,Dagomba,NA,"MGR Maintenance,Routine Program Evaluation,Surveyor Team Visit",NA,NA,458,26,366,32,NA,92,17,NA,20,17,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,No,NA,Yes,"Stolen,Broken",28,43,Yes,NA,NA,NA,1-2 times in a term,3- This describes our school a little bit,3- This describes our school a little bit,"Yes, EPI has given them a library",N/A- this school already has a library,"Yes, another organization or the government has given them some","No, this school needs a borehole or other clean water solution","Yes, they already had enough classrooms or another organization has provided them",No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maybe in the future,NA,NA,2019-03-20
2019-03-21 3:36:24,445,R_2ekVikvtSOZaXFj,7.123133,-0.795253,Richard,NA,NA,NA,Mosipanin,NA,"Routine Program Evaluation,Surveyor Team Visit",NA,NA,122,16,31,9,NA,20,NA,NA,NA,NA,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,No,NA,No,"N/A- No lanterns are being reported lost, stolen, or broken",NA,NA,No,NA,NA,NA,Less than 1 time in a term,3- This describes our school a little bit,3- This describes our school a little bit,"No, they need a library","No, they need a classroom block or building for their library","No, this school needs a toilet","Yes, another organization or the government has given them something to provide clean water","No, this school needs more classrooms or an upgrade to their current buildings",No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,2019-03-21
2019-05-21 5:10:58,697,R_kwe4KMgsWWV0FRC,7.12295,-0.795417,Richard,NA,NA,NA,Mosipanin,NA,"Routine Program Evaluation,Surveyor Team Visit",NA,650,175,16,31,2,NA,20,2,NA,19,2,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,No,NA,No,"N/A- No lanterns are being reported lost, stolen, or broken",23,23,No,NA,NA,NA,1-2 times in a term,3- This describes our school a little bit,3- This describes our school a little bit,"No, they need a library","No, they need a classroom block or building for their library","No, this school needs a toilet","Yes, EPI has helped them get access to clean water","No, this school needs more classrooms or an upgrade to their current buildings",No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maybe in the future,NA,NA,2019-05-21
2019-05-22 3:38:33,747,R_77ZhwQWxZvIvKp3,7.125553,-0.676183,Richard,NA,NA,NA,TumTum,NA,"Routine Program Evaluation,Surveyor Team Visit,Project Update Visit",NA,550,188,18,62,8,NA,34,16,NA,19,10,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,No,NA,No,"N/A- No lanterns are being reported lost, stolen, or broken",0,0,Yes,NA,NA,NA,Less than 1 time in a term,3- This describes our school a little bit,3- This describes our school a little bit,"No, they need a library","No, they need a classroom block or building for their library","Yes, another organization or the government has given them some","Yes, EPI has helped them get access to clean water","No, this school needs more classrooms or an upgrade to their current buildings",No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maybe in the future,NA,NA,2019-05-22
2019-05-23 7:34:56,930,R_43bOh0jn2OaY30P,6.537245,-0.605793,Richard,NA,NA,NA,Ntomem,NA,"Routine Program Evaluation,Surveyor Team Visit,Project Update Visit",NA,880,450,21,178,42,NA,74,34,NA,20,30,1-2 km,NA,NA,NA,NA,NA,NA,No,NA,No,"N/A- No lanterns are being reported lost, stolen, or broken",42,37,Yes,NA,NA,NA,Less than 1 time in a term,3- This describes our school a little bit,3- This describes our school a little bit,"No, they need a library",Yes,"No, this school needs a toilet","Yes, another organization or the government has given them something to provide clean water","No, this school needs more classrooms or an upgrade to their current buildings",No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maybe in the future,NA,NA,2019-05-23
2019-05-27 4:21:49,852,R_0kdcgdjTWqSdHTI,6.357977,-0.662518,Richard,NA,NA,NA,Adenya,NA,"Routine Program Evaluation,Surveyor Team Visit,Project Update Visit",NA,400,90,13,47,12,NA,22,12,NA,26,25,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,No,NA,Yes,"N/A- No lanterns are being reported lost, stolen, or broken",0,NA,Yes,NA,NA,NA,1-2 times in a term,3- This describes our school a little bit,3- This describes our school a little bit,"No, they need a library","No, they need a classroom block or building for their library","No, this school needs a toilet","Yes, another organization or the government has given them something to provide clean water",NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,2019-05-27
2019-07-04 4:11:22,4621,R_e9QPdEyxCWm2lje,6.316398,-0.016842,Other,Obelemaya,NA,NA,Oblemanya,NA,"Routine Program Evaluation,Surveyor Team Visit",NA,500,82,10,23,7,NA,11,5,NA,NA,2,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,No,NA,No,"N/A- No lanterns are being reported lost, stolen, or broken",15,9 groups Teacher have,Yes,NA,NA,NA,N/A- They do not have science kits yet.,NA,NA,"No, they need a library","No, they need a classroom block or building for their library","Yes, another organization or the government has given them some","No, this school needs a borehole or other clean water solution","No, this school needs more classrooms or an upgrade to their current buildings",No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,2019-07-04
2019-09-16 3:32:53,1245,R_jv2weNn8e1nE64E,6.537209,-0.605931,Richard,NA,NA,NA,Ntomem,NA,"Routine Program Evaluation,Surveyor Team Visit,Project Update Visit",NA,NA,12,NA,40,40,NA,100,34,NA,24,34,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,Yes,NA,Yes,"Lost,Stolen",25,23,Yes,NA,NA,NA,1-2 times in a term,3- This describes our school a little bit,5- This describes our school,"No, they need a library",Yes,"Yes, another organization or the government has given them some","Yes, another organization or the government has given them something to provide clean water","Yes, they already had enough classrooms or another organization has provided them",Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,2019-09-16
2019-09-19 6:18:40,2624,R_cAFRsOsC9JHgJ8g,6.158452,-0.338149,Richard,NA,NA,NA,Mpaem,NA,"Routine Program Evaluation,Surveyor Team Visit,Project Update Visit",NA,719,124,15,40,10,NA,20,18,NA,15,16,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,Yes,NA,Yes,"Stolen,Broken",37,4,Yes,NA,NA,NA,Less than 1 time in a term,3- This describes our school a little bit,3- This describes our school a little bit,"Yes, EPI has given them a library",N/A- this school already has a library,"Yes, another organization or the government has given them some","Yes, EPI has helped them get access to clean water","Yes, they already had enough classrooms or another organization has provided them",Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maybe in the future,NA,NA,2019-09-19
2019-09-20 5:27:26,638,R_n2iuCwy7rXSolFc,6.309076,-0.671689,Richard,NA,NA,NA,Wekpeti Abresu,NA,"Routine Program Evaluation,Surveyor Team Visit,Project Update Visit",NA,NA,225,11,147,28,NA,66,15,NA,15,15,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,No,NA,Yes,Broken,28,35,Yes,NA,NA,NA,Less than 1 time in a term,3- This describes our school a little bit,3- This describes our school a little bit,"No, they need a library",Yes,"Yes, another organization or the government has given them some","Yes, EPI has helped them get access to clean water","Yes, they already had enough classrooms or another organization has provided them",Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maybe in the future,NA,NA,2019-09-20
2019-09-24 4:22:54,970,R_axQyrDd8SLW5Iht,6.990243,-1.099337,Richard,NA,NA,NA,Wenamda D/A Primary School,NA,"Routine Program Evaluation,Surveyor Team Visit,Project Update Visit",NA,736,227,8,47,N/A,NA,N/A,N/A,NA,N/A,N/A,3-5 km,NA,NA,NA,NA,NA,NA,No,NA,No,"N/A- No lanterns are being reported lost, stolen, or broken",22,22,Yes,NA,NA,NA,N/A- They do not have science kits yet.,NA,NA,"No, they need a library","No, they need a classroom block or building for their library","No, this school needs a toilet","Yes, another organization or the government has given them something to provide clean water","No, this school needs more classrooms or an upgrade to their current buildings",Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No, they do not need anything or they need to work on their lantern program more.",NA,NA,2019-09-24
2019-09-24 7:07:00,1880,R_c4uUv6hZSDgOXer,7.019154,-1.1177,Richard,NA,NA,NA,Dagomba,NA,"Routine Program Evaluation,Surveyor Team Visit,Project Update Visit",NA,NA,NA,21,135,38,NA,92,28,NA,17,20,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,No,NA,Yes,"Lost,Broken",34,43,Yes,NA,NA,NA,1-2 times in a term,3- This describes our school a little bit,1- This does not describe our school,"Yes, EPI has given them a library",N/A- this school already has a library,"Yes, another organization or the government has given them some","Yes, another organization or the government has given them something to provide clean water","Yes, they already had enough classrooms or another organization has provided them",Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maybe in the future,NA,NA,2019-09-24
2019-09-25 4:08:35,3980,R_6KZ8sVSffruPuYE,6.849302,-1.135461,Richard,NA,NA,NA,Bahankra,NA,"Routine Program Evaluation,Surveyor Team Visit,Project Update Visit",NA,720,372,16,88,34,NA,69,7,NA,12,2,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,No,NA,Yes,Lost,28,0,Yes,NA,NA,NA,1-2 times in a term,1- This does not describe our school,1- This does not describe our school,"Yes, EPI has given them a library",N/A- this school already has a library,"Yes, EPI has helped build some","Yes, EPI has helped them get access to clean water","Yes, EPI has built enough classrooms for them to use",Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maybe in the future,NA,NA,2019-09-25
2019-09-26 5:23:11,902,R_8KdedyVYCJ2YBsO,6.371953,-1.063712,Richard,NA,NA,NA,Bepotumtum,NA,"MGR Maintenance,Routine Program Evaluation,Surveyor Team Visit,Project Update Visit",NA,567,98,5,NA,10,NA,10,0,NA,0,0,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,Yes,NA,Yes,NA,NA,0,Yes,NA,NA,NA,1-2 times in a term,3- This describes our school a little bit,3- This describes our school a little bit,"No, they need a library",Yes,"Yes, another organization or the government has given them some","Yes, another organization or the government has given them something to provide clean water","No, this school needs more classrooms or an upgrade to their current buildings",Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maybe in the future,NA,NA,2019-09-26
2019-09-30 5:38:51,1699,R_f3PvTYy7dS6rTdp,5.964973,-0.175062,Richard,NA,NA,NA,Adenya,NA,"Routine Program Evaluation,Surveyor Team Visit,Project Update Visit",NA,450,120,15,41,14,NA,34,19,NA,18,15,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,No,NA,No,"N/A- No lanterns are being reported lost, stolen, or broken",0,NA,Yes,NA,NA,NA,1-2 times in a term,3- This describes our school a little bit,3- This describes our school a little bit,"Yes, EPI has given them a library",N/A- this school already has a library,"Yes, another organization or the government has given them some","Yes, another organization or the government has given them something to provide clean water","Yes, they already had enough classrooms or another organization has provided them",Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maybe in the future,NA,NA,2019-09-30
2019-10-04 3:18:56,2131,R_6gFmA4VYbQrTQIw,7.12557,-0.67617,Richard,NA,NA,NA,TumTum,NA,"MGR Maintenance,Routine Program Evaluation,Surveyor Team Visit,Project Update Visit",NA,500,160,16,40,9,NA,NA,13,NA,21,13,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,No,NA,No,NA,0,30,Yes,NA,NA,NA,Less than 1 time in a term,3- This describes our school a little bit,3- This describes our school a little bit,"No, they need a library",Yes,"Yes, another organization or the government has given them some","Yes, EPI has helped them get access to clean water","Yes, they already had enough classrooms or another organization has provided them",Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maybe in the future,NA,NA,2019-10-04
2019-10-04 5:34:33,1535,R_kVsw1ByIFwTipNr,7.122849,-0.795761,Richard,NA,NA,NA,Mosipanin,NA,"MGR Maintenance,Routine Program Evaluation,Surveyor Team Visit,Project Update Visit",NA,574,160,12,55,8,NA,20,7,NA,24,24,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,No,NA,Yes,Lost,18,18,Yes,NA,NA,NA,Less than 1 time in a term,3- This describes our school a little bit,3- This describes our school a little bit,"No, they need a library",Yes,"Yes, another organization or the government has given them some","Yes, EPI has helped them get access to clean water","No, this school needs more classrooms or an upgrade to their current buildings",No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maybe in the future,NA,NA,2019-10-04
2019-09-18 2:45:57,8088,R_3IBJlgfnrNvnLOL,7.290934,-2.405226,George,NA,NA,NA,Nwawasua M/A School,NA,"Routine Program Evaluation,Surveyor Team Visit,Other",Menstrual kits,1900,520,21,NA,28,NA,60,15,NA,18,14,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,Yes,NA,Yes,"Lost,Broken",28 stolen and lost replaced,26 two with teachers,Yes,NA,NA,NA,3 or more times in a term,1- This does not describe our school,1- This does not describe our school,"Yes, EPI has given them a library",N/A- this school already has a library,"Yes, another organization or the government has given them some","Yes, another organization or the government has given them something to provide clean water","Yes, they already had enough classrooms or another organization has provided them",Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No, they do not need anything or they need to work on their lantern program more.",NA,NA,2019-09-18
2019-09-20 6:24:31,1117,R_82sGL9MKkCofRLf,5.946174,-0.326538,George,NA,NA,NA,Afransua Dedewa M/A Primary School,NA,"Routine Program Evaluation,Surveyor Team Visit",NA,900,119,4,43,8,NA,N/A,N/A,NA,N/A,N_A,3-5 km,NA,NA,NA,NA,NA,NA,Yes,NA,No,NA,2i,NA,Yes,NA,NA,NA,3 or more times in a term,5- This describes our school,1- This does not describe our school,"Yes, another organization or the government has given them a library","No, they need a classroom block or building for their library","Yes, another organization or the government has given them some","Yes, another organization or the government has given them something to provide clean water","No, this school needs more classrooms or an upgrade to their current buildings",No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,2019-09-20
2019-09-24 4:30:01,846,R_bpKl2yPoK6zyIuQ,5.121509,-1.951514,George,NA,NA,NA,Community School 3,NA,"Routine Program Evaluation,Surveyor Team Visit,Project Update Visit",NA,50p,155,7,42,NA,NA,31,26,NA,13,9,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,No,NA,No,"N/A- No lanterns are being reported lost, stolen, or broken",20,17,Yes,NA,NA,NA,3 or more times in a term,5- This describes our school,5- This describes our school,"No, they need a library","No, they need a classroom block or building for their library","No, this school needs a toilet","Yes, another organization or the government has given them something to provide clean water","Yes, EPI has built enough classrooms for them to use",No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maybe in the future,NA,NA,2019-09-24
2019-10-04 3:50:07,1462,R_j3uZGEGPn7Ye7Zn,5.903014,-0.522306,George,NA,NA,NA,Wurudu Wurudu,NA,"Routine Program Evaluation,Surveyor Team Visit",NA,1300,182,8,38,14,NA,34,12,NA,27,3,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,Yes,NA,No,NA,2,0 2 for the teachers,No,NA,NA,NA,3 or more times in a term,5- This describes our school,5- This describes our school,"Yes, EPI has given them a library",N/A- this school already has a library,"Yes, EPI has helped build some","Yes, EPI has helped them get access to clean water","Yes, EPI has built enough classrooms for them to use",Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No, they do not need anything or they need to work on their lantern program more.",NA,NA,2019-10-04
2019-10-10 5:20:55,916,R_mYEwGN7lcmnwZgN,5.961679,-0.537501,George,NA,NA,NA,Fawotrikosie,NA,"Routine Program Evaluation,Surveyor Team Visit",NA,1000,163,9,41,14,NA,42,14,NA,29,13,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,Yes,NA,No,NA,10,9 one with teachers,Yes,NA,NA,NA,3 or more times in a term,5- This describes our school,5- This describes our school,"Yes, EPI has given them a library",N/A- this school already has a library,"Yes, another organization or the government has given them some","Yes, EPI has helped them get access to clean water","Yes, EPI has built enough classrooms for them to use",Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maybe in the future,NA,NA,2019-10-10
2019-10-18 0:41:33,943,R_jIpCdeNstsevdm3,6.004923,0.4248,George,NA,NA,NA,Terhey,NA,"MGR Maintenance,Routine Program Evaluation,Surveyor Team Visit",NA,450,215,9,67,11,NA,45,7,NA,18,7,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,Yes,NA,No,NA,8,8,Yes,NA,NA,NA,Less than 1 time in a term,3- This describes our school a little bit,3- This describes our school a little bit,"No, they need a library",Yes,"Yes, another organization or the government has given them some","Yes, another organization or the government has given them something to provide clean water","Yes, they already had enough classrooms or another organization has provided them",No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No, they do not need anything or they need to work on their lantern program more.",NA,NA,2019-10-18
2019-10-18 3:20:43,692,R_gHiel29fByjOW8j,5.550201416,-0.2174072266,George,NA,NA,NA,Madavunu,NA,"Routine Program Evaluation,Surveyor Team Visit",NA,800,219,NA,54,10,NA,30,11,NA,16,11,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,Yes,NA,No,NA,11,11,Yes,NA,NA,NA,3 or more times in a term,5- This describes our school,5- This describes our school,"No, they need a library",Yes,"Yes, another organization or the government has given them some","Yes, another organization or the government has given them something to provide clean water","No, this school needs more classrooms or an upgrade to their current buildings",Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No, they do not need anything or they need to work on their lantern program more.",NA,NA,2019-10-18
2019-10-07 6:30:51,946,R_7OVN9fjIOq9Jbgi,5.952576,0.370627,Richard,NA,NA,NA,Amuyaokope,NA,"MGR Maintenance,Routine Program Evaluation,Surveyor Team Visit,Project Update Visit",NA,810,280,13,105,26,NA,32,13,NA,14,14,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,Yes,NA,Yes,Broken,15,0,Yes,NA,NA,NA,Less than 1 time in a term,3- This describes our school a little bit,3- This describes our school a little bit,"Yes, another organization or the government has given them a library",Yes,"Yes, another organization or the government has given them some","Yes, another organization or the government has given them something to provide clean water","Yes, they already had enough classrooms or another organization has provided them",Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maybe in the future,NA,NA,2019-10-07
2019-10-08 5:58:39,696,R_ijzjetX75Axt3cx,5.820569,0.629786,Richard,NA,NA,NA,Pediatorkope,NA,"Routine Program Evaluation,Surveyor Team Visit,Project Update Visit",NA,750,560,12,230,27,NA,150,45,NA,25,45,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,No,NA,No,"N/A- No lanterns are being reported lost, stolen, or broken",0,43,Yes,NA,NA,NA,1-2 times in a term,3- This describes our school a little bit,3- This describes our school a little bit,"Yes, another organization or the government has given them a library",Yes,"Yes, another organization or the government has given them some","No, this school needs a borehole or other clean water solution","Yes, they already had enough classrooms or another organization has provided them",Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maybe in the future,NA,NA,2019-10-08
2019-10-10 6:05:48,710,R_nC8NuPqFfIrvMDd,6.690965,0.098396,Richard,NA,NA,NA,Galalia D/A Primary School,NA,"Routine Program Evaluation,Surveyor Team Visit,Project Update Visit",NA,NA,295,3,87,0,NA,0,0,NA,0,0,The closest JHS is greater than 6 km distance from the school,NA,NA,NA,NA,NA,NA,Yes,NA,Yes,Broken,24,0,Yes,NA,NA,NA,N/A- They do not have science kits yet.,NA,NA,"No, they need a library","No, they need a classroom block or building for their library","No, this school needs a toilet","No, this school needs a borehole or other clean water solution","No, this school needs more classrooms or an upgrade to their current buildings",Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maybe in the future,NA,NA,2019-10-10
2019-10-15 7:13:13,594,R_4E9DtaPAs2B6OPX,5.57843,-0.881845,Richard,NA,NA,NA,Mansokwa,NA,"Routine Program Evaluation,Surveyor Team Visit,Project Update Visit",NA,1500,182,16,51,18,NA,38,16,NA,24,24,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,No,NA,Yes,Broken,34,0,Yes,NA,NA,NA,N/A- They do not have science kits yet.,NA,NA,"No, they need a library",Yes,"Yes, another organization or the government has given them some","Yes, another organization or the government has given them something to provide clean water","Yes, they already had enough classrooms or another organization has provided them",Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maybe in the future,NA,NA,2019-10-15
2019-10-23 4:32:14,651,R_k8RgnJKAnKz0nhI,6.169744,-0.198665,Richard,NA,NA,NA,Akeyeremateng,NA,"Routine Program Evaluation,Surveyor Team Visit,Project Update Visit",NA,450,106,11,19,7,NA,30,7,NA,33,33,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,No,NA,Yes,Broken,12,13,Yes,NA,NA,NA,1-2 times in a term,5- This describes our school,5- This describes our school,"No, they need a library","No, they need a classroom block or building for their library","Yes, another organization or the government has given them some","No, this school needs a borehole or other clean water solution","No, this school needs more classrooms or an upgrade to their current buildings",Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maybe in the future,NA,NA,2019-10-23
2019-11-05 5:53:34,945,R_fefsnhTDwVd3y5M,6.017671,-0.976202,Richard,NA,NA,NA,Essam Golden Sunbeam Montessori School,NA,"Routine Program Evaluation,Surveyor Team Visit,Project Update Visit",NA,1200,120,7,50,17,NA,31,0,NA,0,0,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,Yes,NA,No,"N/A- No lanterns are being reported lost, stolen, or broken",0,0,Yes,NA,NA,NA,1-2 times in a term,3- This describes our school a little bit,3- This describes our school a little bit,"Yes, another organization or the government has given them a library",N/A- this school already has a library,"Yes, another organization or the government has given them some","Yes, another organization or the government has given them something to provide clean water","Yes, they already had enough classrooms or another organization has provided them",No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maybe in the future,NA,NA,2019-11-05
